Market,DealerCode,MLI,Month,Qty,Revenue
NL,D06101,7101,6,2,200
DE,D06102,7102,7,3,300
FR,D06103,7103,8,4,400
HU,D06104,7104,9,5,500
NL,D06105,7105,10,6,600
DE,D06106,7106,11,7,700
FR,D06107,7107,12,8,800
HU,D06108,7108,1,9,900
NL,D06109,7109,2,10,1000
DE,D06110,7110,3,11,1100
FR,D06111,7111,4,12,1200
HU,D06112,7112,5,13,1300
NL,D06113,7113,6,14,1400
DE,D06114,7114,7,15,1500
FR,D06115,7115,8,16,1600
HU,D06116,7116,9,17,1700
NL,D06117,7117,10,18,1800
DE,D06118,7118,11,19,1900
FR,D06119,7119,12,20,2000
HU,D06120,7120,1,21,2100
NL,D06121,7121,2,22,2200
DE,D06122,7122,3,23,2300
FR,D06123,7123,4,24,2400
HU,D06124,7124,5,25,2500
NL,D06125,7125,6,26,2600
DE,D06126,7126,7,27,2700
FR,D06127,7127,8,28,2800
HU,D06128,7128,9,29,2900
NL,D06129,7129,10,30,3000
DE,D06130,7130,11,31,3100
FR,D06131,7131,12,32,3200
HU,D06132,7132,1,33,3300
NL,D06133,7133,2,34,3400
DE,D06134,7134,3,35,3500
FR,D06135,7135,4,36,3600
HU,D06136,7136,5,37,3700
NL,D06137,7137,6,38,3800
DE,D06138,7138,7,39,3900
FR,D06139,7139,8,40,4000
HU,D06140,7140,9,41,4100
NL,D06141,7141,10,42,4200
DE,D06142,7142,11,43,4300
FR,D06143,7143,12,44,4400
HU,D06144,7144,1,45,4500
NL,D06145,7145,2,46,4600
DE,D06146,7146,3,47,4700
FR,D06147,7147,4,48,4800
HU,D06148,7148,5,49,4900
NL,D06149,7149,6,50,5000
DE,D06150,7150,7,1,100
FR,D06151,7151,8,2,200
HU,D06152,7152,9,3,300
NL,D06153,7153,10,4,400
DE,D06154,7154,11,5,500
FR,D06155,7155,12,6,600
HU,D06156,7156,1,7,700
NL,D06157,7157,2,8,800
DE,D06158,7158,3,9,900
FR,D06159,7159,4,10,1000
HU,D06160,7160,5,11,1100
NL,D06161,7161,6,12,1200
DE,D06162,7162,7,13,1300
FR,D06163,7163,8,14,1400
HU,D06164,7164,9,15,1500
NL,D06165,7165,10,16,1600
DE,D06166,7166,11,17,1700
FR,D06167,7167,12,18,1800
HU,D06168,7168,1,19,1900
NL,D06169,7169,2,20,2000
DE,D06170,7170,3,21,2100
FR,D06171,7171,4,22,2200
HU,D06172,7172,5,23,2300
NL,D06173,7173,6,24,2400
DE,D06174,7174,7,25,2500
FR,D06175,7175,8,26,2600
HU,D06176,7176,9,27,2700
NL,D06177,7177,10,28,2800
DE,D06178,7178,11,29,2900
FR,D06179,7179,12,30,3000
HU,D06180,7180,1,31,3100
NL,D06181,7181,2,32,3200
DE,D06182,7182,3,33,3300
FR,D06183,7183,4,34,3400
HU,D06184,7184,5,35,3500
NL,D06185,7185,6,36,3600
DE,D06186,7186,7,37,3700
FR,D06187,7187,8,38,3800
HU,D06188,7188,9,39,3900
NL,D06189,7189,10,40,4000
DE,D06190,7190,11,41,4100
FR,D06191,7191,12,42,4200
HU,D06192,7192,1,43,4300
NL,D06193,7193,2,44,4400
DE,D06194,7194,3,45,4500
FR,D06195,7195,4,46,4600
HU,D06196,7196,5,47,4700
NL,D06197,7197,6,48,4800
DE,D06198,7198,7,49,4900
FR,D06199,7199,8,50,5000
HU,D06200,7200,9,1,100
NL,D06201,7201,10,2,200
DE,D06202,7202,11,3,300
FR,D06203,7203,12,4,400
HU,D06204,7204,1,5,500
NL,D06205,7205,2,6,600
DE,D06206,7206,3,7,700
FR,D06207,7207,4,8,800
HU,D06208,7208,5,9,900
NL,D06209,7209,6,10,1000
DE,D06210,7210,7,11,1100
FR,D06211,7211,8,12,1200
HU,D06212,7212,9,13,1300
NL,D06213,7213,10,14,1400
DE,D06214,7214,11,15,1500
FR,D06215,7215,12,16,1600
HU,D06216,7216,1,17,1700
NL,D06217,7217,2,18,1800
DE,D06218,7218,3,19,1900
FR,D06219,7219,4,20,2000
HU,D06220,7220,5,21,2100
NL,D06221,7221,6,22,2200
DE,D06222,7222,7,23,2300
FR,D06223,7223,8,24,2400
HU,D06224,7224,9,25,2500
NL,D06225,7225,10,26,2600
DE,D06226,7226,11,27,2700
FR,D06227,7227,12,28,2800
HU,D06228,7228,1,29,2900
NL,D06229,7229,2,30,3000
DE,D06230,7230,3,31,3100
FR,D06231,7231,4,32,3200
HU,D06232,7232,5,33,3300
NL,D06233,7233,6,34,3400
DE,D06234,7234,7,35,3500
FR,D06235,7235,8,36,3600
HU,D06236,7236,9,37,3700
NL,D06237,7237,10,38,3800
DE,D06238,7238,11,39,3900
FR,D06239,7239,12,40,4000
HU,D06240,7240,1,41,4100
NL,D06241,7241,2,42,4200
DE,D06242,7242,3,43,4300
FR,D06243,7243,4,44,4400
HU,D06244,7244,5,45,4500
NL,D06245,7245,6,46,4600
DE,D06246,7246,7,47,4700
FR,D06247,7247,8,48,4800
HU,D06248,7248,9,49,4900
NL,D06249,7249,10,50,5000
DE,D06250,7250,11,1,100
FR,D06251,7251,12,2,200
HU,D06252,7252,1,3,300
NL,D06253,7253,2,4,400
DE,D06254,7254,3,5,500
FR,D06255,7255,4,6,600
HU,D06256,7256,5,7,700
NL,D06257,7257,6,8,800
DE,D06258,7258,7,9,900
FR,D06259,7259,8,10,1000
HU,D06260,7260,9,11,1100
NL,D06261,7261,10,12,1200
DE,D06262,7262,11,13,1300
FR,D06263,7263,12,14,1400
HU,D06264,7264,1,15,1500
NL,D06265,7265,2,16,1600
DE,D06266,7266,3,17,1700
FR,D06267,7267,4,18,1800
HU,D06268,7268,5,19,1900
NL,D06269,7269,6,20,2000
DE,D06270,7270,7,21,2100
FR,D06271,7271,8,22,2200
HU,D06272,7272,9,23,2300
NL,D06273,7273,10,24,2400
DE,D06274,7274,11,25,2500
FR,D06275,7275,12,26,2600
HU,D06276,7276,1,27,2700
NL,D06277,7277,2,28,2800
DE,D06278,7278,3,29,2900
FR,D06279,7279,4,30,3000
HU,D06280,7280,5,31,3100
NL,D06281,7281,6,32,3200
DE,D06282,7282,7,33,3300
FR,D06283,7283,8,34,3400
HU,D06284,7284,9,35,3500
NL,D06285,7285,10,36,3600
DE,D06286,7286,11,37,3700
FR,D06287,7287,12,38,3800
HU,D06288,7288,1,39,3900
NL,D06289,7289,2,40,4000
DE,D06290,7290,3,41,4100
FR,D06291,7291,4,42,4200
HU,D06292,7292,5,43,4300
NL,D06293,7293,6,44,4400
DE,D06294,7294,7,45,4500
FR,D06295,7295,8,46,4600
HU,D06296,7296,9,47,4700
NL,D06297,7297,10,48,4800
DE,D06298,7298,11,49,4900
FR,D06299,7299,12,50,5000
HU,D06300,7300,1,1,100
NL,D06301,7301,2,2,200
DE,D06302,7302,3,3,300
FR,D06303,7303,4,4,400
HU,D06304,7304,5,5,500
NL,D06305,7305,6,6,600
DE,D06306,7306,7,7,700
FR,D06307,7307,8,8,800
HU,D06308,7308,9,9,900
NL,D06309,7309,10,10,1000
DE,D06310,7310,11,11,1100
FR,D06311,7311,12,12,1200
HU,D06312,7312,1,13,1300
NL,D06313,7313,2,14,1400
DE,D06314,7314,3,15,1500
FR,D06315,7315,4,16,1600
HU,D06316,7316,5,17,1700
NL,D06317,7317,6,18,1800
DE,D06318,7318,7,19,1900
FR,D06319,7319,8,20,2000
HU,D06320,7320,9,21,2100
NL,D06321,7321,10,22,2200
DE,D06322,7322,11,23,2300
FR,D06323,7323,12,24,2400
HU,D06324,7324,1,25,2500
NL,D06325,7325,2,26,2600
DE,D06326,7326,3,27,2700
FR,D06327,7327,4,28,2800
HU,D06328,7328,5,29,2900
NL,D06329,7329,6,30,3000
DE,D06330,7330,7,31,3100
FR,D06331,7331,8,32,3200
HU,D06332,7332,9,33,3300
NL,D06333,7333,10,34,3400
DE,D06334,7334,11,35,3500
FR,D06335,7335,12,36,3600
HU,D06336,7336,1,37,3700
NL,D06337,7337,2,38,3800
DE,D06338,7338,3,39,3900
FR,D06339,7339,4,40,4000
HU,D06340,7340,5,41,4100
NL,D06341,7341,6,42,4200
DE,D06342,7342,7,43,4300
FR,D06343,7343,8,44,4400
HU,D06344,7344,9,45,4500
NL,D06345,7345,10,46,4600
DE,D06346,7346,11,47,4700
FR,D06347,7347,12,48,4800
HU,D06348,7348,1,49,4900
NL,D06349,7349,2,50,5000
DE,D06350,7350,3,1,100
FR,D06351,7351,4,2,200
HU,D06352,7352,5,3,300
NL,D06353,7353,6,4,400
DE,D06354,7354,7,5,500
FR,D06355,7355,8,6,600
HU,D06356,7356,9,7,700
NL,D06357,7357,10,8,800
DE,D06358,7358,11,9,900
FR,D06359,7359,12,10,1000
HU,D06360,7360,1,11,1100
NL,D06361,7361,2,12,1200
DE,D06362,7362,3,13,1300
FR,D06363,7363,4,14,1400
HU,D06364,7364,5,15,1500
NL,D06365,7365,6,16,1600
DE,D06366,7366,7,17,1700
FR,D06367,7367,8,18,1800
HU,D06368,7368,9,19,1900
NL,D06369,7369,10,20,2000
DE,D06370,7370,11,21,2100
FR,D06371,7371,12,22,2200
HU,D06372,7372,1,23,2300
NL,D06373,7373,2,24,2400
DE,D06374,7374,3,25,2500
FR,D06375,7375,4,26,2600
HU,D06376,7376,5,27,2700
NL,D06377,7377,6,28,2800
DE,D06378,7378,7,29,2900
FR,D06379,7379,8,30,3000
HU,D06380,7380,9,31,3100
NL,D06381,7381,10,32,3200
DE,D06382,7382,11,33,3300
FR,D06383,7383,12,34,3400
HU,D06384,7384,1,35,3500
NL,D06385,7385,2,36,3600
DE,D06386,7386,3,37,3700
FR,D06387,7387,4,38,3800
HU,D06388,7388,5,39,3900
NL,D06389,7389,6,40,4000
DE,D06390,7390,7,41,4100
FR,D06391,7391,8,42,4200
HU,D06392,7392,9,43,4300
NL,D06393,7393,10,44,4400
DE,D06394,7394,11,45,4500
FR,D06395,7395,12,46,4600
HU,D06396,7396,1,47,4700
NL,D06397,7397,2,48,4800
DE,D06398,7398,3,49,4900
FR,D06399,7399,4,50,5000
HU,D06400,7400,5,1,100
NL,D06401,7401,6,2,200
DE,D06402,7402,7,3,300
FR,D06403,7403,8,4,400
HU,D06404,7404,9,5,500
NL,D06405,7405,10,6,600
DE,D06406,7406,11,7,700
FR,D06407,7407,12,8,800
HU,D06408,7408,1,9,900
NL,D06409,7409,2,10,1000
DE,D06410,7410,3,11,1100
FR,D06411,7411,4,12,1200
HU,D06412,7412,5,13,1300
NL,D06413,7413,6,14,1400
DE,D06414,7414,7,15,1500
FR,D06415,7415,8,16,1600
HU,D06416,7416,9,17,1700
NL,D06417,7417,10,18,1800
DE,D06418,7418,11,19,1900
FR,D06419,7419,12,20,2000
HU,D06420,7420,1,21,2100
NL,D06421,7421,2,22,2200
DE,D06422,7422,3,23,2300
FR,D06423,7423,4,24,2400
HU,D06424,7424,5,25,2500
NL,D06425,7425,6,26,2600
DE,D06426,7426,7,27,2700
FR,D06427,7427,8,28,2800
HU,D06428,7428,9,29,2900
NL,D06429,7429,10,30,3000
DE,D06430,7430,11,31,3100
FR,D06431,7431,12,32,3200
HU,D06432,7432,1,33,3300
NL,D06433,7433,2,34,3400
DE,D06434,7434,3,35,3500
FR,D06435,7435,4,36,3600
HU,D06436,7436,5,37,3700
NL,D06437,7437,6,38,3800
DE,D06438,7438,7,39,3900
FR,D06439,7439,8,40,4000
HU,D06440,7440,9,41,4100
NL,D06441,7441,10,42,4200
DE,D06442,7442,11,43,4300
FR,D06443,7443,12,44,4400
HU,D06444,7444,1,45,4500
NL,D06445,7445,2,46,4600
DE,D06446,7446,3,47,4700
FR,D06447,7447,4,48,4800
HU,D06448,7448,5,49,4900
NL,D06449,7449,6,50,5000
DE,D06450,7450,7,1,100
FR,D06451,7451,8,2,200
HU,D06452,7452,9,3,300
NL,D06453,7453,10,4,400
DE,D06454,7454,11,5,500
FR,D06455,7455,12,6,600
HU,D06456,7456,1,7,700
NL,D06457,7457,2,8,800
DE,D06458,7458,3,9,900
FR,D06459,7459,4,10,1000
HU,D06460,7460,5,11,1100
NL,D06461,7461,6,12,1200
DE,D06462,7462,7,13,1300
FR,D06463,7463,8,14,1400
HU,D06464,7464,9,15,1500
NL,D06465,7465,10,16,1600
DE,D06466,7466,11,17,1700
FR,D06467,7467,12,18,1800
HU,D06468,7468,1,19,1900
NL,D06469,7469,2,20,2000
DE,D06470,7470,3,21,2100
FR,D06471,7471,4,22,2200
HU,D06472,7472,5,23,2300
NL,D06473,7473,6,24,2400
DE,D06474,7474,7,25,2500
FR,D06475,7475,8,26,2600
HU,D06476,7476,9,27,2700
NL,D06477,7477,10,28,2800
DE,D06478,7478,11,29,2900
FR,D06479,7479,12,30,3000
HU,D06480,7480,1,31,3100
NL,D06481,7481,2,32,3200
DE,D06482,7482,3,33,3300
FR,D06483,7483,4,34,3400
HU,D06484,7484,5,35,3500
NL,D06485,7485,6,36,3600
DE,D06486,7486,7,37,3700
FR,D06487,7487,8,38,3800
HU,D06488,7488,9,39,3900
NL,D06489,7489,10,40,4000
DE,D06490,7490,11,41,4100
FR,D06491,7491,12,42,4200
HU,D06492,7492,1,43,4300
NL,D06493,7493,2,44,4400
DE,D06494,7494,3,45,4500
FR,D06495,7495,4,46,4600
HU,D06496,7496,5,47,4700
NL,D06497,7497,6,48,4800
DE,D06498,7498,7,49,4900
FR,D06499,7499,8,50,5000
HU,D06500,7500,9,1,100
NL,D06501,7501,10,2,200
DE,D06502,7502,11,3,300
FR,D06503,7503,12,4,400
HU,D06504,7504,1,5,500
NL,D06505,7505,2,6,600
DE,D06506,7506,3,7,700
FR,D06507,7507,4,8,800
HU,D06508,7508,5,9,900
NL,D06509,7509,6,10,1000
DE,D06510,7510,7,11,1100
FR,D06511,7511,8,12,1200
HU,D06512,7512,9,13,1300
NL,D06513,7513,10,14,1400
DE,D06514,7514,11,15,1500
FR,D06515,7515,12,16,1600
HU,D06516,7516,1,17,1700
NL,D06517,7517,2,18,1800
DE,D06518,7518,3,19,1900
FR,D06519,7519,4,20,2000
HU,D06520,7520,5,21,2100
NL,D06521,7521,6,22,2200
DE,D06522,7522,7,23,2300
FR,D06523,7523,8,24,2400
HU,D06524,7524,9,25,2500
NL,D06525,7525,10,26,2600
DE,D06526,7526,11,27,2700
FR,D06527,7527,12,28,2800
HU,D06528,7528,1,29,2900
NL,D06529,7529,2,30,3000
DE,D06530,7530,3,31,3100
FR,D06531,7531,4,32,3200
HU,D06532,7532,5,33,3300
NL,D06533,7533,6,34,3400
DE,D06534,7534,7,35,3500
FR,D06535,7535,8,36,3600
HU,D06536,7536,9,37,3700
NL,D06537,7537,10,38,3800
DE,D06538,7538,11,39,3900
FR,D06539,7539,12,40,4000
HU,D06540,7540,1,41,4100
NL,D06541,7541,2,42,4200
DE,D06542,7542,3,43,4300
FR,D06543,7543,4,44,4400
HU,D06544,7544,5,45,4500
NL,D06545,7545,6,46,4600
DE,D06546,7546,7,47,4700
FR,D06547,7547,8,48,4800
HU,D06548,7548,9,49,4900
NL,D06549,7549,10,50,5000
DE,D06550,7550,11,1,100
FR,D06551,7551,12,2,200
HU,D06552,7552,1,3,300
NL,D06553,7553,2,4,400
DE,D06554,7554,3,5,500
FR,D06555,7555,4,6,600
HU,D06556,7556,5,7,700
NL,D06557,7557,6,8,800
DE,D06558,7558,7,9,900
FR,D06559,7559,8,10,1000
HU,D06560,7560,9,11,1100
NL,D06561,7561,10,12,1200
DE,D06562,7562,11,13,1300
FR,D06563,7563,12,14,1400
HU,D06564,7564,1,15,1500
NL,D06565,7565,2,16,1600
DE,D06566,7566,3,17,1700
FR,D06567,7567,4,18,1800
HU,D06568,7568,5,19,1900
NL,D06569,7569,6,20,2000
DE,D06570,7570,7,21,2100
FR,D06571,7571,8,22,2200
HU,D06572,7572,9,23,2300
NL,D06573,7573,10,24,2400
DE,D06574,7574,11,25,2500
FR,D06575,7575,12,26,2600
HU,D06576,7576,1,27,2700
NL,D06577,7577,2,28,2800
DE,D06578,7578,3,29,2900
FR,D06579,7579,4,30,3000
HU,D06580,7580,5,31,3100
NL,D06581,7581,6,32,3200
DE,D06582,7582,7,33,3300
FR,D06583,7583,8,34,3400
HU,D06584,7584,9,35,3500
NL,D06585,7585,10,36,3600
DE,D06586,7586,11,37,3700
FR,D06587,7587,12,38,3800
HU,D06588,7588,1,39,3900
NL,D06589,7589,2,40,4000
DE,D06590,7590,3,41,4100
FR,D06591,7591,4,42,4200
HU,D06592,7592,5,43,4300
NL,D06593,7593,6,44,4400
DE,D06594,7594,7,45,4500
FR,D06595,7595,8,46,4600
HU,D06596,7596,9,47,4700
NL,D06597,7597,10,48,4800
DE,D06598,7598,11,49,4900
FR,D06599,7599,12,50,5000
HU,D06600,7600,1,1,100
NL,D06601,7601,2,2,200
DE,D06602,7602,3,3,300
FR,D06603,7603,4,4,400
HU,D06604,7604,5,5,500
NL,D06605,7605,6,6,600
DE,D06606,7606,7,7,700
FR,D06607,7607,8,8,800
HU,D06608,7608,9,9,900
NL,D06609,7609,10,10,1000
DE,D06610,7610,11,11,1100
FR,D06611,7611,12,12,1200
HU,D06612,7612,1,13,1300
NL,D06613,7613,2,14,1400
DE,D06614,7614,3,15,1500
FR,D06615,7615,4,16,1600
HU,D06616,7616,5,17,1700
NL,D06617,7617,6,18,1800
DE,D06618,7618,7,19,1900
FR,D06619,7619,8,20,2000
HU,D06620,7620,9,21,2100
NL,D06621,7621,10,22,2200
DE,D06622,7622,11,23,2300
FR,D06623,7623,12,24,2400
HU,D06624,7624,1,25,2500
NL,D06625,7625,2,26,2600
DE,D06626,7626,3,27,2700
FR,D06627,7627,4,28,2800
HU,D06628,7628,5,29,2900
NL,D06629,7629,6,30,3000
DE,D06630,7630,7,31,3100
FR,D06631,7631,8,32,3200
HU,D06632,7632,9,33,3300
NL,D06633,7633,10,34,3400
DE,D06634,7634,11,35,3500
FR,D06635,7635,12,36,3600
HU,D06636,7636,1,37,3700
NL,D06637,7637,2,38,3800
DE,D06638,7638,3,39,3900
FR,D06639,7639,4,40,4000
HU,D06640,7640,5,41,4100
NL,D06641,7641,6,42,4200
DE,D06642,7642,7,43,4300
FR,D06643,7643,8,44,4400
HU,D06644,7644,9,45,4500
NL,D06645,7645,10,46,4600
DE,D06646,7646,11,47,4700
FR,D06647,7647,12,48,4800
HU,D06648,7648,1,49,4900
NL,D06649,7649,2,50,5000
DE,D06650,7650,3,1,100
FR,D06651,7651,4,2,200
HU,D06652,7652,5,3,300
NL,D06653,7653,6,4,400
DE,D06654,7654,7,5,500
FR,D06655,7655,8,6,600
HU,D06656,7656,9,7,700
NL,D06657,7657,10,8,800
DE,D06658,7658,11,9,900
FR,D06659,7659,12,10,1000
HU,D06660,7660,1,11,1100
NL,D06661,7661,2,12,1200
DE,D06662,7662,3,13,1300
FR,D06663,7663,4,14,1400
HU,D06664,7664,5,15,1500
NL,D06665,7665,6,16,1600
DE,D06666,7666,7,17,1700
FR,D06667,7667,8,18,1800
HU,D06668,7668,9,19,1900
NL,D06669,7669,10,20,2000
DE,D06670,7670,11,21,2100
FR,D06671,7671,12,22,2200
HU,D06672,7672,1,23,2300
NL,D06673,7673,2,24,2400
DE,D06674,7674,3,25,2500
FR,D06675,7675,4,26,2600
HU,D06676,7676,5,27,2700
NL,D06677,7677,6,28,2800
DE,D06678,7678,7,29,2900
FR,D06679,7679,8,30,3000
HU,D06680,7680,9,31,3100
NL,D06681,7681,10,32,3200
DE,D06682,7682,11,33,3300
FR,D06683,7683,12,34,3400
HU,D06684,7684,1,35,3500
NL,D06685,7685,2,36,3600
DE,D06686,7686,3,37,3700
FR,D06687,7687,4,38,3800
HU,D06688,7688,5,39,3900
NL,D06689,7689,6,40,4000
DE,D06690,7690,7,41,4100
FR,D06691,7691,8,42,4200
HU,D06692,7692,9,43,4300
NL,D06693,7693,10,44,4400
DE,D06694,7694,11,45,4500
FR,D06695,7695,12,46,4600
HU,D06696,7696,1,47,4700
NL,D06697,7697,2,48,4800
DE,D06698,7698,3,49,4900
FR,D06699,7699,4,50,5000
HU,D06700,7700,5,1,100
NL,D06701,7701,6,2,200
DE,D06702,7702,7,3,300
FR,D06703,7703,8,4,400
HU,D06704,7704,9,5,500
NL,D06705,7705,10,6,600
DE,D06706,7706,11,7,700
FR,D06707,7707,12,8,800
HU,D06708,7708,1,9,900
NL,D06709,7709,2,10,1000
DE,D06710,7710,3,11,1100
FR,D06711,7711,4,12,1200
HU,D06712,7712,5,13,1300
NL,D06713,7713,6,14,1400
DE,D06714,7714,7,15,1500
FR,D06715,7715,8,16,1600
HU,D06716,7716,9,17,1700
NL,D06717,7717,10,18,1800
DE,D06718,7718,11,19,1900
FR,D06719,7719,12,20,2000
HU,D06720,7720,1,21,2100
NL,D06721,7721,2,22,2200
DE,D06722,7722,3,23,2300
FR,D06723,7723,4,24,2400
HU,D06724,7724,5,25,2500
NL,D06725,7725,6,26,2600
DE,D06726,7726,7,27,2700
FR,D06727,7727,8,28,2800
HU,D06728,7728,9,29,2900
NL,D06729,7729,10,30,3000
DE,D06730,7730,11,31,3100
FR,D06731,7731,12,32,3200
HU,D06732,7732,1,33,3300
NL,D06733,7733,2,34,3400
DE,D06734,7734,3,35,3500
FR,D06735,7735,4,36,3600
HU,D06736,7736,5,37,3700
NL,D06737,7737,6,38,3800
DE,D06738,7738,7,39,3900
FR,D06739,7739,8,40,4000
HU,D06740,7740,9,41,4100
NL,D06741,7741,10,42,4200
DE,D06742,7742,11,43,4300
FR,D06743,7743,12,44,4400
HU,D06744,7744,1,45,4500
NL,D06745,7745,2,46,4600
DE,D06746,7746,3,47,4700
FR,D06747,7747,4,48,4800
HU,D06748,7748,5,49,4900
NL,D06749,7749,6,50,5000
DE,D06750,7750,7,1,100
FR,D06751,7751,8,2,200
HU,D06752,7752,9,3,300
NL,D06753,7753,10,4,400
DE,D06754,7754,11,5,500
FR,D06755,7755,12,6,600
HU,D06756,7756,1,7,700
NL,D06757,7757,2,8,800
DE,D06758,7758,3,9,900
FR,D06759,7759,4,10,1000
HU,D06760,7760,5,11,1100
NL,D06761,7761,6,12,1200
DE,D06762,7762,7,13,1300
FR,D06763,7763,8,14,1400
HU,D06764,7764,9,15,1500
NL,D06765,7765,10,16,1600
DE,D06766,7766,11,17,1700
FR,D06767,7767,12,18,1800
HU,D06768,7768,1,19,1900
NL,D06769,7769,2,20,2000
DE,D06770,7770,3,21,2100
FR,D06771,7771,4,22,2200
HU,D06772,7772,5,23,2300
NL,D06773,7773,6,24,2400
DE,D06774,7774,7,25,2500
FR,D06775,7775,8,26,2600
HU,D06776,7776,9,27,2700
NL,D06777,7777,10,28,2800
DE,D06778,7778,11,29,2900
FR,D06779,7779,12,30,3000
HU,D06780,7780,1,31,3100
NL,D06781,7781,2,32,3200
DE,D06782,7782,3,33,3300
FR,D06783,7783,4,34,3400
HU,D06784,7784,5,35,3500
NL,D06785,7785,6,36,3600
DE,D06786,7786,7,37,3700
FR,D06787,7787,8,38,3800
HU,D06788,7788,9,39,3900
NL,D06789,7789,10,40,4000
DE,D06790,7790,11,41,4100
FR,D06791,7791,12,42,4200
HU,D06792,7792,1,43,4300
NL,D06793,7793,2,44,4400
DE,D06794,7794,3,45,4500
FR,D06795,7795,4,46,4600
HU,D06796,7796,5,47,4700
NL,D06797,7797,6,48,4800
DE,D06798,7798,7,49,4900
FR,D06799,7799,8,50,5000
HU,D06800,7800,9,1,100
NL,D06801,7801,10,2,200
DE,D06802,7802,11,3,300
FR,D06803,7803,12,4,400
HU,D06804,7804,1,5,500
NL,D06805,7805,2,6,600
DE,D06806,7806,3,7,700
FR,D06807,7807,4,8,800
HU,D06808,7808,5,9,900
NL,D06809,7809,6,10,1000
DE,D06810,7810,7,11,1100
FR,D06811,7811,8,12,1200
HU,D06812,7812,9,13,1300
NL,D06813,7813,10,14,1400
DE,D06814,7814,11,15,1500
FR,D06815,7815,12,16,1600
HU,D06816,7816,1,17,1700
NL,D06817,7817,2,18,1800
DE,D06818,7818,3,19,1900
FR,D06819,7819,4,20,2000
HU,D06820,7820,5,21,2100
NL,D06821,7821,6,22,2200
DE,D06822,7822,7,23,2300
FR,D06823,7823,8,24,2400
HU,D06824,7824,9,25,2500
NL,D06825,7825,10,26,2600
DE,D06826,7826,11,27,2700
FR,D06827,7827,12,28,2800
HU,D06828,7828,1,29,2900
NL,D06829,7829,2,30,3000
DE,D06830,7830,3,31,3100
FR,D06831,7831,4,32,3200
HU,D06832,7832,5,33,3300
NL,D06833,7833,6,34,3400
DE,D06834,7834,7,35,3500
FR,D06835,7835,8,36,3600
HU,D06836,7836,9,37,3700
NL,D06837,7837,10,38,3800
DE,D06838,7838,11,39,3900
FR,D06839,7839,12,40,4000
HU,D06840,7840,1,41,4100
NL,D06841,7841,2,42,4200
DE,D06842,7842,3,43,4300
FR,D06843,7843,4,44,4400
HU,D06844,7844,5,45,4500
NL,D06845,7845,6,46,4600
DE,D06846,7846,7,47,4700
FR,D06847,7847,8,48,4800
HU,D06848,7848,9,49,4900
NL,D06849,7849,10,50,5000
DE,D06850,7850,11,1,100
FR,D06851,7851,12,2,200
HU,D06852,7852,1,3,300
NL,D06853,7853,2,4,400
DE,D06854,7854,3,5,500
FR,D06855,7855,4,6,600
HU,D06856,7856,5,7,700
NL,D06857,7857,6,8,800
DE,D06858,7858,7,9,900
FR,D06859,7859,8,10,1000
HU,D06860,7860,9,11,1100
NL,D06861,7861,10,12,1200
DE,D06862,7862,11,13,1300
FR,D06863,7863,12,14,1400
HU,D06864,7864,1,15,1500
NL,D06865,7865,2,16,1600
DE,D06866,7866,3,17,1700
FR,D06867,7867,4,18,1800
HU,D06868,7868,5,19,1900
NL,D06869,7869,6,20,2000
DE,D06870,7870,7,21,2100
FR,D06871,7871,8,22,2200
HU,D06872,7872,9,23,2300
NL,D06873,7873,10,24,2400
DE,D06874,7874,11,25,2500
FR,D06875,7875,12,26,2600
HU,D06876,7876,1,27,2700
NL,D06877,7877,2,28,2800
DE,D06878,7878,3,29,2900
FR,D06879,7879,4,30,3000
HU,D06880,7880,5,31,3100
NL,D06881,7881,6,32,3200
DE,D06882,7882,7,33,3300
FR,D06883,7883,8,34,3400
HU,D06884,7884,9,35,3500
NL,D06885,7885,10,36,3600
DE,D06886,7886,11,37,3700
FR,D06887,7887,12,38,3800
HU,D06888,7888,1,39,3900
NL,D06889,7889,2,40,4000
DE,D06890,7890,3,41,4100
FR,D06891,7891,4,42,4200
HU,D06892,7892,5,43,4300
NL,D06893,7893,6,44,4400
DE,D06894,7894,7,45,4500
FR,D06895,7895,8,46,4600
HU,D06896,7896,9,47,4700
NL,D06897,7897,10,48,4800
DE,D06898,7898,11,49,4900
FR,D06899,7899,12,50,5000
HU,D06900,7900,1,1,100
NL,D06901,7901,2,2,200
DE,D06902,7902,3,3,300
FR,D06903,7903,4,4,400
HU,D06904,7904,5,5,500
NL,D06905,7905,6,6,600
DE,D06906,7906,7,7,700
FR,D06907,7907,8,8,800
HU,D06908,7908,9,9,900
NL,D06909,7909,10,10,1000
DE,D06910,7910,11,11,1100
FR,D06911,7911,12,12,1200
HU,D06912,7912,1,13,1300
NL,D06913,7913,2,14,1400
DE,D06914,7914,3,15,1500
FR,D06915,7915,4,16,1600
HU,D06916,7916,5,17,1700
NL,D06917,7917,6,18,1800
DE,D06918,7918,7,19,1900
FR,D06919,7919,8,20,2000
HU,D06920,7920,9,21,2100
NL,D06921,7921,10,22,2200
DE,D06922,7922,11,23,2300
FR,D06923,7923,12,24,2400
HU,D06924,7924,1,25,2500
NL,D06925,7925,2,26,2600
DE,D06926,7926,3,27,2700
FR,D06927,7927,4,28,2800
HU,D06928,7928,5,29,2900
NL,D06929,7929,6,30,3000
DE,D06930,7930,7,31,3100
FR,D06931,7931,8,32,3200
